Unnamed: 0,w_tract,h_tract,workers,w_county,h_county,HomeX,HomeY,w_point,GEOIDHome,X,Y,WorkX,WorkY
290,51127700301,51036600100,13,New Kent,Charles City,-77.1917213,37.38472133,POINT (-76.96241524849484 37.4459398346653),51036600100,-76.96241524849484,37.4459398346653,-76.96241525,37.44593983
295,51127700302,51036600300,29,New Kent,Charles City,-76.97673227,37.33100999,POINT (-76.88195879844399 37.50599597002332),51036600300,-76.88195879844399,37.50599597002332,-76.8819588,37.50599597
294,51127700302,51036600200,19,New Kent,Charles City,-77.1088509,37.38383884,POINT (-76.88195879844399 37.50599597002332),51036600200,-76.88195879844399,37.50599597002332,-76.8819588,37.50599597
293,51127700302,51036600100,22,New Kent,Charles City,-77.1917213,37.38472133,POINT (-76.88195879844399 37.50599597002332),51036600100,-76.88195879844399,37.50599597002332,-76.8819588,37.50599597
297,51145500101,51036600200,1,Powhatan,Charles City,-77.1088509,37.38383884,POINT (-77.76191666760045 37.557670630101285),51036600200,-77.76191666760045,37.557670630101285,-77.76191667,37.55767063
296,51145500101,51036600100,1,Powhatan,Charles City,-77.1917213,37.38472133,POINT (-77.76191666760045 37.557670630101285),51036600100,-77.76191666760045,37.557670630101285,-77.76191667,37.55767063
300,51145500102,51036600300,1,Powhatan,Charles City,-76.97673227,37.33100999,POINT (-77.82617794981019 37.475221256752995),51036600300,-77.82617794981019,37.475221256752995,-77.82617795,37.47522126
299,51145500102,51036600200,2,Powhatan,Charles City,-77.1088509,37.38383884,POINT (-77.82617794981019 37.475221256752995),51036600200,-77.82617794981019,37.475221256752995,-77.82617795,37.47522126
298,51145500102,51036600100,6,Powhatan,Charles City,-77.1917213,37.38472133,POINT (-77.82617794981019 37.475221256752995),51036600100,-77.82617794981019,37.475221256752995,-77.82617795,37.47522126
301,51145500202,51036600300,1,Powhatan,Charles City,-76.97673227,37.33100999,POINT (-77.9099939772165 37.51256889537168),51036600300,-77.9099939772165,37.51256889537168,-77.90999398,37.5125689
302,51145500300,51036600100,1,Powhatan,Charles City,-77.1917213,37.38472133,POINT (-77.87952951531315 37.644679796027845),51036600100,-77.87952951531315,37.644679796027845,-77.87952952,37.6446798
303,51760010201,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.45650288022394 37.595666602579676),51036600200,-77.45650288022394,37.595666602579676,-77.45650288,37.5956666
305,51760010202,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.47046992333708 37.58825494139683),51036600300,-77.47046992333708,37.58825494139683,-77.47046992,37.58825494
304,51760010202,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.47046992333708 37.58825494139683),51036600100,-77.47046992333708,37.58825494139683,-77.47046992,37.58825494
306,51760010401,51036600300,2,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.45359412418883 37.58808446963167),51036600300,-77.45359412418883,37.58808446963167,-77.45359412,37.58808447
308,51760010600,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.44178702645542 37.57199038537702),51036600300,-77.44178702645542,37.57199038537702,-77.44178703,37.57199039
307,51760010600,51036600100,2,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.44178702645542 37.57199038537702),51036600100,-77.44178702645542,37.57199038537702,-77.44178703,37.57199039
310,51760010700,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.42996025001852 37.574418233366096),51036600300,-77.42996025001852,37.574418233366096,-77.42996025,37.57441823
309,51760010700,51036600200,4,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.42996025001852 37.574418233366096),51036600200,-77.42996025001852,37.574418233366096,-77.42996025,37.57441823
311,51760010900,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.41765283918524 37.56396963003078),51036600200,-77.41765283918524,37.56396963003078,-77.41765284,37.56396963
312,51760011000,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.42977247186138 37.56257549498293),51036600200,-77.42977247186138,37.56257549498293,-77.42977247,37.56257549
313,51760011100,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.44428732755314 37.56218053092574),51036600300,-77.44428732755314,37.56218053092574,-77.44428733,37.56218053
314,51760020501,51036600100,2,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.42432478984946 37.53226452718117),51036600100,-77.42432478984946,37.53226452718117,-77.42432479,37.53226453
315,51760020502,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.4224715350468 37.53444057831497),51036600100,-77.4224715350468,37.53444057831497,-77.42247154,37.53444058
316,51760020600,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.41569156853424 37.5333947831075),51036600200,-77.41569156853424,37.5333947831075,-77.41569157,37.53339478
318,51760021000,51036600300,3,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.39480781083584 37.52040872850082),51036600300,-77.39480781083584,37.52040872850082,-77.39480781,37.52040873
317,51760021000,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.39480781083584 37.52040872850082),51036600100,-77.39480781083584,37.52040872850082,-77.39480781,37.52040873
320,51760021100,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.40724566476682 37.519373395482525),51036600300,-77.40724566476682,37.519373395482525,-77.40724566,37.5193734
319,51760021100,51036600200,3,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.40724566476682 37.519373395482525),51036600200,-77.40724566476682,37.519373395482525,-77.40724566,37.5193734
321,51760021200,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.40017832767842 37.511266464638986),51036600100,-77.40017832767842,37.511266464638986,-77.40017833,37.51126646
322,51760030100,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43516262099989 37.55251664358767),51036600200,-77.43516262099989,37.55251664358767,-77.43516262,37.55251664
325,51760030200,51036600300,13,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.43607584835716 37.54572967909836),51036600300,-77.43607584835716,37.54572967909836,-77.43607585,37.54572968
324,51760030200,51036600200,15,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43607584835716 37.54572967909836),51036600200,-77.43607584835716,37.54572967909836,-77.43607585,37.54572968
323,51760030200,51036600100,20,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.43607584835716 37.54572967909836),51036600100,-77.43607584835716,37.54572967909836,-77.43607585,37.54572968
328,51760030501,51036600300,7,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.44395445136658 37.543575006689444),51036600300,-77.44395445136658,37.543575006689444,-77.44395445,37.54357501
327,51760030501,51036600200,4,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.44395445136658 37.543575006689444),51036600200,-77.44395445136658,37.543575006689444,-77.44395445,37.54357501
326,51760030501,51036600100,3,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.44395445136658 37.543575006689444),51036600100,-77.44395445136658,37.543575006689444,-77.44395445,37.54357501
331,51760030502,51036600300,24,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.43921046804147 37.5360340954292),51036600300,-77.43921046804147,37.5360340954292,-77.43921047,37.5360341
330,51760030502,51036600200,26,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43921046804147 37.5360340954292),51036600200,-77.43921046804147,37.5360340954292,-77.43921047,37.5360341
329,51760030502,51036600100,29,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.43921046804147 37.5360340954292),51036600100,-77.43921046804147,37.5360340954292,-77.43921047,37.5360341
333,51760040201,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.44925810279899 37.55331439498033),51036600200,-77.44925810279899,37.55331439498033,-77.4492581,37.55331439
332,51760040201,51036600100,3,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.44925810279899 37.55331439498033),51036600100,-77.44925810279899,37.55331439498033,-77.4492581,37.55331439
336,51760040202,51036600300,6,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.46392169773196 37.56693610731649),51036600300,-77.46392169773196,37.56693610731649,-77.4639217,37.56693611
335,51760040202,51036600200,17,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.46392169773196 37.56693610731649),51036600200,-77.46392169773196,37.56693610731649,-77.4639217,37.56693611
334,51760040202,51036600100,15,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.46392169773196 37.56693610731649),51036600100,-77.46392169773196,37.56693610731649,-77.4639217,37.56693611
337,51760040300,51036600100,4,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.45193566977434 37.54672557048918),51036600100,-77.45193566977434,37.54672557048918,-77.45193567,37.54672557
338,51760040400,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.45772208591893 37.55113571767127),51036600100,-77.45772208591893,37.55113571767127,-77.45772209,37.55113572
340,51760040500,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.46637051308117 37.557335710999055),51036600300,-77.46637051308117,37.557335710999055,-77.46637051,37.55733571
339,51760040500,51036600200,3,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.46637051308117 37.557335710999055),51036600200,-77.46637051308117,37.557335710999055,-77.46637051,37.55733571
341,51760040700,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.48055806134057 37.563463603834165),51036600200,-77.48055806134057,37.563463603834165,-77.48055806,37.5634636
343,51760040800,51036600200,5,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.48546706621882 37.55645467855522),51036600200,-77.48546706621882,37.55645467855522,-77.48546707,37.55645468
342,51760040800,51036600100,2,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.48546706621882 37.55645467855522),51036600100,-77.48546706621882,37.55645467855522,-77.48546707,37.55645468
345,51760041100,51036600300,2,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.4666864096468 37.54860047643447),51036600300,-77.4666864096468,37.54860047643447,-77.46668641,37.54860048
344,51760041100,51036600100,2,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.4666864096468 37.54860047643447),51036600100,-77.4666864096468,37.54860047643447,-77.46668641,37.54860048
347,51760041300,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.46431434065566 37.534890794743035),51036600300,-77.46431434065566,37.534890794743035,-77.46431434,37.53489079
346,51760041300,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.46431434065566 37.534890794743035),51036600200,-77.46431434065566,37.534890794743035,-77.46431434,37.53489079
350,51760050100,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.48460674881123 37.570222070507945),51036600300,-77.48460674881123,37.570222070507945,-77.48460675,37.57022207
349,51760050100,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.48460674881123 37.570222070507945),51036600200,-77.48460674881123,37.570222070507945,-77.48460675,37.57022207
348,51760050100,51036600100,5,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.48460674881123 37.570222070507945),51036600100,-77.48460674881123,37.570222070507945,-77.48460675,37.57022207
351,51760050300,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.49769408890585 37.56237785228033),51036600100,-77.49769408890585,37.56237785228033,-77.49769409,37.56237785
352,51760050400,51036600300,3,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.51015578458795 37.573135204681314),51036600300,-77.51015578458795,37.573135204681314,-77.51015578,37.5731352
355,51760050500,51036600300,2,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.5297416752393 37.57773394851894),51036600300,-77.5297416752393,37.57773394851894,-77.52974168,37.57773395
354,51760050500,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.5297416752393 37.57773394851894),51036600200,-77.5297416752393,37.57773394851894,-77.52974168,37.57773395
353,51760050500,51036600100,4,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.5297416752393 37.57773394851894),51036600100,-77.5297416752393,37.57773394851894,-77.52974168,37.57773395
356,51760050600,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.5078264424167 37.55540178699026),51036600300,-77.5078264424167,37.55540178699026,-77.50782644,37.55540179
358,51760060200,51036600200,6,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.44002447697358 37.512056597600996),51036600200,-77.44002447697358,37.512056597600996,-77.44002448,37.5120566
357,51760060200,51036600100,4,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.44002447697358 37.512056597600996),51036600100,-77.44002447697358,37.512056597600996,-77.44002448,37.5120566
360,51760060400,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.46536276647035 37.510540762255225),51036600200,-77.46536276647035,37.510540762255225,-77.46536277,37.51054076
359,51760060400,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.46536276647035 37.510540762255225),51036600100,-77.46536276647035,37.510540762255225,-77.46536277,37.51054076
363,51760060700,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.43573924717468 37.5061235779819),51036600300,-77.43573924717468,37.5061235779819,-77.43573925,37.50612358
362,51760060700,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43573924717468 37.5061235779819),51036600200,-77.43573924717468,37.5061235779819,-77.43573925,37.50612358
361,51760060700,51036600100,3,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.43573924717468 37.5061235779819),51036600100,-77.43573924717468,37.5061235779819,-77.43573925,37.50612358
366,51760060800,51036600300,6,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.43153703393311 37.47726521797427),51036600300,-77.43153703393311,37.47726521797427,-77.43153703,37.47726522
365,51760060800,51036600200,18,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43153703393311 37.47726521797427),51036600200,-77.43153703393311,37.47726521797427,-77.43153703,37.47726522
364,51760060800,51036600100,9,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.43153703393311 37.47726521797427),51036600100,-77.43153703393311,37.47726521797427,-77.43153703,37.47726522
369,51760060900,51036600300,2,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.43819342675272 37.463894420972004),51036600300,-77.43819342675272,37.463894420972004,-77.43819343,37.46389442
368,51760060900,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43819342675272 37.463894420972004),51036600200,-77.43819342675272,37.463894420972004,-77.43819343,37.46389442
367,51760060900,51036600100,6,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.43819342675272 37.463894420972004),51036600100,-77.43819342675272,37.463894420972004,-77.43819343,37.46389442
371,51760061001,51036600300,2,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.4502761242083 37.52204096225397),51036600300,-77.4502761242083,37.52204096225397,-77.45027612,37.52204096
370,51760061001,51036600200,3,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.4502761242083 37.52204096225397),51036600200,-77.4502761242083,37.52204096225397,-77.45027612,37.52204096
374,51760061002,51036600300,5,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.43947252998339 37.52581856918993),51036600300,-77.43947252998339,37.52581856918993,-77.43947253,37.52581857
373,51760061002,51036600200,4,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.43947252998339 37.52581856918993),51036600200,-77.43947252998339,37.52581856918993,-77.43947253,37.52581857
372,51760061002,51036600100,7,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.43947252998339 37.52581856918993),51036600100,-77.43947252998339,37.52581856918993,-77.43947253,37.52581857
377,51760070100,51036600300,3,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.5747507092733 37.546533877920794),51036600300,-77.5747507092733,37.546533877920794,-77.57475071,37.54653388
376,51760070100,51036600200,3,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.5747507092733 37.546533877920794),51036600200,-77.5747507092733,37.546533877920794,-77.57475071,37.54653388
375,51760070100,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.5747507092733 37.546533877920794),51036600100,-77.5747507092733,37.546533877920794,-77.57475071,37.54653388
378,51760070400,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.52289864325535 37.544028871039735),51036600200,-77.52289864325535,37.544028871039735,-77.52289864,37.54402887
380,51760070601,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.49295087591899 37.50001786905895),51036600200,-77.49295087591899,37.50001786905895,-77.49295088,37.50001787
379,51760070601,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.49295087591899 37.50001786905895),51036600100,-77.49295087591899,37.50001786905895,-77.49295088,37.50001787
381,51760070602,51036600100,4,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.47678104929807 37.497954119998944),51036600100,-77.47678104929807,37.497954119998944,-77.47678105,37.49795412
382,51760070700,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.50872832691527 37.491523824369565),51036600100,-77.50872832691527,37.491523824369565,-77.50872833,37.49152382
384,51760070802,51036600200,2,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.47743608069756 37.46934392786575),51036600200,-77.47743608069756,37.46934392786575,-77.47743608,37.46934393
383,51760070802,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.47743608069756 37.46934392786575),51036600100,-77.47743608069756,37.46934392786575,-77.47743608,37.46934393
387,51760070902,51036600300,1,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.45964131855692 37.49121274982851),51036600300,-77.45964131855692,37.49121274982851,-77.45964132,37.49121275
386,51760070902,51036600200,6,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.45964131855692 37.49121274982851),51036600200,-77.45964131855692,37.49121274982851,-77.45964132,37.49121275
385,51760070902,51036600100,8,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.45964131855692 37.49121274982851),51036600100,-77.45964131855692,37.49121274982851,-77.45964132,37.49121275
388,51760071003,51036600100,2,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.51331266576501 37.511619267041425),51036600100,-77.51331266576501,37.511619267041425,-77.51331267,37.51161927
391,51760071004,51036600300,2,Richmond,Charles City,-76.97673227,37.33100999,POINT (-77.52140918967925 37.50809808484289),51036600300,-77.52140918967925,37.50809808484289,-77.52140919,37.50809808
390,51760071004,51036600200,1,Richmond,Charles City,-77.1088509,37.38383884,POINT (-77.52140918967925 37.50809808484289),51036600200,-77.52140918967925,37.50809808484289,-77.52140919,37.50809808
389,51760071004,51036600100,1,Richmond,Charles City,-77.1917213,37.38472133,POINT (-77.52140918967925 37.50809808484289),51036600100,-77.52140918967925,37.50809808484289,-77.52140919,37.50809808
